Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,748,20,T:System.Windows.WindowCollection,,,,,foreach (Window window in Application.Current.Windows)                      {                          switch (window)                          {                              case MainWindow mw:                                  mw.UpdateSpotifyStatusIndicator();                                  if (Settings.Player == PlayerType.Spotify)                                      mw.SetIdleNowPlayingPromptIfPlaceholder();                                  if (!Settings.BypassSpotifyFetchGate)                                  {                                      mw.SetBypassNotice();                                  }                                  break;                                case Window_Settings ws:                                  await ws.SetControls();                                  break;                          }                      }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,748,20,P:System.Windows.Application.Windows,,,,,foreach (Window window in Application.Current.Windows)                      {                          switch (window)                          {                              case MainWindow mw:                                  mw.UpdateSpotifyStatusIndicator();                                  if (Settings.Player == PlayerType.Spotify)                                      mw.SetIdleNowPlayingPromptIfPlaceholder();                                  if (!Settings.BypassSpotifyFetchGate)                                  {                                      mw.SetBypassNotice();                                  }                                  break;                                case Window_Settings ws:                                  await ws.SetControls();                                  break;                          }                      }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,730,12,T:System.Windows.Threading.Dispatcher,,,,,"await app.Dispatcher.InvokeAsync(async () =>              {                  try                  {                      GlobalObjects.SpotifyProfile = await GetUser();                      Settings.SpotifyProfile = GlobalObjects.SpotifyProfile;                        Logger.Info(LogSource.Spotify, $""Connected Account: {GlobalObjects.SpotifyProfile.DisplayName}"");                      Logger.Info(LogSource.Spotify, $""Account Type: {GlobalObjects.SpotifyProfile.Product}"");                        if (GlobalObjects.SpotifyProfile.Product != ""premium"")                      {                          if (!Settings.HideSpotifyPremiumWarning)                              await ShowPremiumRequiredDialogAsync();                      }                        ApiCallMeter.ReleaseRateLimit();                        foreach (Window window in Application.Current.Windows)                      {                          switch (window)                          {                              case MainWindow mw:                                  mw.UpdateSpotifyStatusIndicator();                                  if (Settings.Player == PlayerType.Spotify)                                      mw.SetIdleNowPlayingPromptIfPlaceholder();                                  if (!Settings.BypassSpotifyFetchGate)                                  {                                      mw.SetBypassNotice();                                  }                                  break;                                case Window_Settings ws:                                  await ws.SetControls();                                  break;                          }                      }                  }                  catch (Exception ex)                  {                      Logger.LogExc(ex);                  }              }, DispatcherPriority.Normal);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,730,12,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,"await app.Dispatcher.InvokeAsync(async () =>              {                  try                  {                      GlobalObjects.SpotifyProfile = await GetUser();                      Settings.SpotifyProfile = GlobalObjects.SpotifyProfile;                        Logger.Info(LogSource.Spotify, $""Connected Account: {GlobalObjects.SpotifyProfile.DisplayName}"");                      Logger.Info(LogSource.Spotify, $""Account Type: {GlobalObjects.SpotifyProfile.Product}"");                        if (GlobalObjects.SpotifyProfile.Product != ""premium"")                      {                          if (!Settings.HideSpotifyPremiumWarning)                              await ShowPremiumRequiredDialogAsync();                      }                        ApiCallMeter.ReleaseRateLimit();                        foreach (Window window in Application.Current.Windows)                      {                          switch (window)                          {                              case MainWindow mw:                                  mw.UpdateSpotifyStatusIndicator();                                  if (Settings.Player == PlayerType.Spotify)                                      mw.SetIdleNowPlayingPromptIfPlaceholder();                                  if (!Settings.BypassSpotifyFetchGate)                                  {                                      mw.SetBypassNotice();                                  }                                  break;                                case Window_Settings ws:                                  await ws.SetControls();                                  break;                          }                      }                  }                  catch (Exception ex)                  {                      Logger.LogExc(ex);                  }              }, DispatcherPriority.Normal);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,726,12,T:System.Windows.Application,,,,,Application app = Application.Current;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,726,12,T:System.Windows.Application,,,,,Application app = Application.Current;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,726,12,P:System.Windows.Application.Current,,,,,Application app = Application.Current;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,688,20,M:System.TimeSpan.FromMinutes(System.Double),,,,,"SpotifyUserNotifier.Notify(                          ""Spotify login failed"",                          msg,                          ""spotify:pkce:generic:"" + ex.GetType().Name,                          TimeSpan.FromMinutes(4));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,654,20,M:System.TimeSpan.FromMinutes(System.Double),,,,,"SpotifyUserNotifier.Notify(                          ""Spotify login incomplete"",                          SpotifyUserNotifier.FormatApiErrorBody(ex) +                          "" Check your Client ID and Redirect URI in the Spotify Developer Dashboard."",                          ""spotify:pkce:token:api"",                          TimeSpan.FromMinutes(5));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,641,20,T:System.Uri,,,,,"tokenResponse = await oauth.RequestToken(                          new PKCETokenRequest(                              Settings.ClientId,                              response.Code,                              new Uri(_server.BaseUri.ToString()),                              _codeVerifier                          )                      );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,641,20,T:System.Uri,,,,,"tokenResponse = await oauth.RequestToken(                          new PKCETokenRequest(                              Settings.ClientId,                              response.Code,                              new Uri(_server.BaseUri.ToString()),                              _codeVerifier                          )                      );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,641,20,M:System.Uri.#ctor(System.String),,,,,"tokenResponse = await oauth.RequestToken(                          new PKCETokenRequest(                              Settings.ClientId,                              response.Code,                              new Uri(_server.BaseUri.ToString()),                              _codeVerifier                          )                      );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,596,16,M:System.TimeSpan.FromMinutes(System.Double),,,,,"SpotifyUserNotifier.Notify(                      ""Spotify session refresh failed"",                      msg + "" Check your network and try signing in again."",                      ""spotify:refresh:net"",                      TimeSpan.FromMinutes(5));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,583,16,M:System.TimeSpan.FromMinutes(System.Double),,,,,"SpotifyUserNotifier.Notify(                      ""Spotify session refresh failed"",                      SpotifyUserNotifier.FormatApiErrorBody(ex) + "" Try signing in again from Songify."",                      ""spotify:refresh:api"",                      TimeSpan.FromMinutes(5));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,553,16,M:System.TimeSpan.FromMinutes(System.Double),,,,,long headroom = (long)TimeSpan.FromMinutes(10).TotalMilliseconds;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,518,16,M:System.TimeSpan.FromMinutes(System.Double),,,,,"SpotifyUserNotifier.Notify(                      ""Spotify authorization denied"",                      detail,                      ""spotify:oauth:error:"" + (error ?? ""unknown""),                      TimeSpan.FromMinutes(3));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,512,16,T:System.Uri,,,,,"Logger.Error(LogSource.Spotify, $""RedirectUri: {_server?.BaseUri}"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,248,20,M:System.TimeSpan.FromMinutes(System.Double),,,,,"SpotifyUserNotifier.Notify(                          ""Browser did not open"",                          $""Open this link manually to sign in to Spotify:\n{uri}"",                          ""spotify:pkce:browser"",                          TimeSpan.FromMinutes(5));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,232,16,T:System.Uri,,,,,Uri uri = request.ToUri();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,224,16,T:System.Uri,,,,,"LoginRequest request = new(_server.BaseUri, Settings.ClientId, LoginRequest.ResponseType.Code)                  {                      Scope = SpotifyScopes,                      State = _state,                      CodeChallengeMethod = ""S256"",                      CodeChallenge = challenge                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,211,20,M:System.TimeSpan.FromMinutes(System.Double),,,,,"SpotifyUserNotifier.Notify(                          ""Spotify login server failed"",                          ""Songify could not listen on port 4002. Another program may be using it, or access was denied. "" +                          ownerSummary + "" Close other apps using that port or run Songify as administrator once to allow the firewall prompt."",                          ""spotify:pkce:port"",                          TimeSpan.FromMinutes(3));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,191,16,T:System.Uri,,,,,"_server = new EmbedIOAuthServer(                      new Uri(""http://127.0.0.1:4002/auth""),                      4002,                      Assembly.GetExecutingAssembly(),                      ""Songify_Slim.default_site"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,191,16,M:System.Uri.#ctor(System.String),,,,,"_server = new EmbedIOAuthServer(                      new Uri(""http://127.0.0.1:4002/auth""),                      4002,                      Assembly.GetExecutingAssembly(),                      ""Songify_Slim.default_site"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,163,16,M:System.TimeSpan.FromHours(System.Double),,,,,"SpotifyUserNotifier.Notify(                      ""Spotify login timed out"",                      ""Songify did not receive the login callback. Ensure port 4002 is free, Windows Firewall allows Songify, and your Spotify app Redirect URI is exactly http://127.0.0.1:4002/auth"",                      ""spotify:pkce:timeout"",                      TimeSpan.FromHours(2));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyApiHandler.cs,150,20,M:System.TimeSpan.FromMinutes(System.Double),,,,,"await Task.Delay(TimeSpan.FromMinutes(3), token).ConfigureAwait(false);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyOEmbedClient.cs,88,12,T:System.Uri,,,,,"if (Uri.TryCreate(input, UriKind.Absolute, out Uri uri) &&                  (uri.Scheme.Equals(""http"", StringComparison.OrdinalIgnoreCase) ||                   uri.Scheme.Equals(""https"", StringComparison.OrdinalIgnoreCase)))              {                  return input;              }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyOEmbedClient.cs,88,12,"M:System.Uri.TryCreate(System.String,System.UriKind,System.Uri@)",,,,,"if (Uri.TryCreate(input, UriKind.Absolute, out Uri uri) &&                  (uri.Scheme.Equals(""http"", StringComparison.OrdinalIgnoreCase) ||                   uri.Scheme.Equals(""https"", StringComparison.OrdinalIgnoreCase)))              {                  return input;              }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyOEmbedClient.cs,70,12,T:System.Net.Http.HttpContent,,,,,string json = await res.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyOEmbedClient.cs,61,12,T:System.Uri,,,,,string encoded = Uri.EscapeDataString(normalizedUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyOEmbedClient.cs,31,16,T:System.Uri,,,,,"_http = new HttpClient(new HttpClientHandler                  {                      AutomaticDecompression = DecompressionMethods.GZip | DecompressionMethods.Deflate                  })                  {                      BaseAddress = new Uri(""https://open.spotify.com/"")                  };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyOEmbedClient.cs,31,16,M:System.Uri.#ctor(System.String),,,,,"_http = new HttpClient(new HttpClientHandler                  {                      AutomaticDecompression = DecompressionMethods.GZip | DecompressionMethods.Deflate                  })                  {                      BaseAddress = new Uri(""https://open.spotify.com/"")                  };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyOEmbedClient.cs,31,16,T:System.Uri,,,,,"_http = new HttpClient(new HttpClientHandler                  {                      AutomaticDecompression = DecompressionMethods.GZip | DecompressionMethods.Deflate                  })                  {                      BaseAddress = new Uri(""https://open.spotify.com/"")                  };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyOEmbedClient.cs,31,16,T:System.Uri,,,,,"_http = new HttpClient(new HttpClientHandler                  {                      AutomaticDecompression = DecompressionMethods.GZip | DecompressionMethods.Deflate                  })                  {                      BaseAddress = new Uri(""https://open.spotify.com/"")                  };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyOEmbedClient.cs,31,16,M:System.Uri.#ctor(System.String),,,,,"_http = new HttpClient(new HttpClientHandler                  {                      AutomaticDecompression = DecompressionMethods.GZip | DecompressionMethods.Deflate                  })                  {                      BaseAddress = new Uri(""https://open.spotify.com/"")                  };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyOEmbedClient.cs,31,16,T:System.Uri,,,,,"_http = new HttpClient(new HttpClientHandler                  {                      AutomaticDecompression = DecompressionMethods.GZip | DecompressionMethods.Deflate                  })                  {                      BaseAddress = new Uri(""https://open.spotify.com/"")                  };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\ApiCallMeter.cs,128,24,M:System.TimeSpan.FromSeconds(System.Double),,,,,TimeSpan cooldown = TimeSpan.FromSeconds(retrySeconds);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\ApiCallMeter.cs,85,20,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,wait = TimeSpan.FromMilliseconds(200);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\ApiCallMeter.cs,84,16,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,if (wait < TimeSpan.FromMilliseconds(200))                      wait = TimeSpan.FromMilliseconds(200);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyEmbedNextData.cs,42,12,T:System.Net.Http.HttpContent,,,,,string html = await res.Content.ReadAsStringAsync().ConfigureAwait(false);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyUserNotifier.cs,489,8,M:System.TimeSpan.FromMinutes(System.Double),,,,,"NotifyOperational(              ""Spotify request failed"",              $""{msg}\n(Last request: {requestKey})"",              throttleKey: ""spotify:unexpected"",              issueKind: ""unexpected"",              dedupKind: ""unexpected"",              perCategoryInterval: TimeSpan.FromMinutes(3),              expiresAtUtc: DateTime.UtcNow.AddHours(1));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyUserNotifier.cs,473,8,M:System.TimeSpan.FromMinutes(System.Double),,,,,"NotifyOperational(              ""Spotify session expired"",              $""Your Spotify login is no longer valid. Use Link in Songify to sign in again.\n(Last request: {requestKey})"",              throttleKey: ""spotify:unauthorized"",              issueKind: ""unauthorized"",              dedupKind: ""unauthorized"",              perCategoryInterval: TimeSpan.FromMinutes(5),              expiresAtUtc: DateTime.UtcNow.AddHours(12));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyUserNotifier.cs,461,8,M:System.TimeSpan.FromMinutes(System.Double),,,,,"NotifyOperational(              title,              body,              throttleKey: ""api:"" + family,              issueKind: ""api_error"",              dedupKind: ""api_error:"" + family,              perCategoryInterval: TimeSpan.FromMinutes(3),              expiresAtUtc: DateTime.UtcNow.AddHours(2));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyUserNotifier.cs,371,16,T:System.Windows.Threading.Dispatcher,,,,,app.Dispatcher.BeginInvoke((Action)Show);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyUserNotifier.cs,371,16,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,app.Dispatcher.BeginInvoke((Action)Show);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyUserNotifier.cs,371,16,T:System.Windows.Threading.DispatcherOperation,,,,,app.Dispatcher.BeginInvoke((Action)Show);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyUserNotifier.cs,371,16,"M:System.Windows.Threading.Dispatcher.BeginInvoke(System.Delegate,System.Object[])",,,,,app.Dispatcher.BeginInvoke((Action)Show);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyUserNotifier.cs,370,12,T:System.Windows.Threading.Dispatcher,,,,,if (app?.Dispatcher != null && !app.Dispatcher.CheckAccess())                  app.Dispatcher.BeginInvoke((Action)Show);              else                  Show();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyUserNotifier.cs,370,12,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,if (app?.Dispatcher != null && !app.Dispatcher.CheckAccess())                  app.Dispatcher.BeginInvoke((Action)Show);              else                  Show();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyUserNotifier.cs,370,12,M:System.Windows.Threading.Dispatcher.CheckAccess,,,,,if (app?.Dispatcher != null && !app.Dispatcher.CheckAccess())                  app.Dispatcher.BeginInvoke((Action)Show);              else                  Show();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyUserNotifier.cs,370,12,T:System.Windows.Threading.Dispatcher,,,,,if (app?.Dispatcher != null && !app.Dispatcher.CheckAccess())                  app.Dispatcher.BeginInvoke((Action)Show);              else                  Show();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyUserNotifier.cs,370,12,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,if (app?.Dispatcher != null && !app.Dispatcher.CheckAccess())                  app.Dispatcher.BeginInvoke((Action)Show);              else                  Show();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyUserNotifier.cs,369,12,T:System.Windows.Application,,,,,Application app = Application.Current;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyUserNotifier.cs,369,12,T:System.Windows.Application,,,,,Application app = Application.Current;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyUserNotifier.cs,369,12,P:System.Windows.Application.Current,,,,,Application app = Application.Current;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyUserNotifier.cs,118,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,"SpotifyPersistentIssue issue = new()              {                  Kind = (retryUntilUtc - DateTimeOffset.UtcNow) > TimeSpan.FromMinutes(5) ? ""quota"" : ""rate_limit"",                  Title = title,                  Body = body,                  CreatedAtUtc = DateTime.UtcNow,                  LastSeenAtUtc = DateTime.UtcNow,                  OccurrenceCount = 1,                  RetryUntilUtc = retryUntilUtc.UtcDateTime,                  // Keep it around a bit after cooldown so users see it even if they reopen slightly later.                  ExpiresAtUtc = retryUntilUtc.UtcDateTime.AddHours(6),                  Dismissed = false              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyUserNotifier.cs,108,8,M:System.TimeSpan.FromDays(System.Double),,,,,"if (TryClaimToastSlot(key, TimeSpan.FromDays(365), operational: false))              ShowToastOnUiThread(title, body);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyUserNotifier.cs,99,8,M:System.TimeSpan.FromMinutes(System.Double),,,,,"if (TryClaimToastSlot(throttleKey, perCategoryInterval ?? TimeSpan.FromMinutes(3), operational: true))              ShowToastOnUiThread(title, body);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Spotify\SpotifyUserNotifier.cs,79,8,M:System.TimeSpan.FromSeconds(System.Double),,,,,"if (TryClaimToastSlot(throttleKey, minInterval ?? TimeSpan.FromSeconds(90), operational: false))              ShowToastOnUiThread(title, body);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Configuration\ConfigHandler.cs,671,16,M:System.Windows.Window.ShowDialog,,,,,preview.ShowDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Configuration\ConfigHandler.cs,660,16,T:System.Windows.WindowStartupLocation,,,,,"Window_CloudImportPreview preview = new(Settings.CurrentConfig, restoredConfig)                  {                      Owner = sW,                      WindowStartupLocation = WindowStartupLocation.CenterOwner                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Configuration\ConfigHandler.cs,660,16,T:System.Windows.WindowStartupLocation,,,,,"Window_CloudImportPreview preview = new(Settings.CurrentConfig, restoredConfig)                  {                      Owner = sW,                      WindowStartupLocation = WindowStartupLocation.CenterOwner                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Configuration\ConfigHandler.cs,660,16,F:System.Windows.WindowStartupLocation.CenterOwner,,,,,"Window_CloudImportPreview preview = new(Settings.CurrentConfig, restoredConfig)                  {                      Owner = sW,                      WindowStartupLocation = WindowStartupLocation.CenterOwner                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Configuration\ConfigHandler.cs,660,16,T:System.Windows.WindowStartupLocation,,,,,"Window_CloudImportPreview preview = new(Settings.CurrentConfig, restoredConfig)                  {                      Owner = sW,                      WindowStartupLocation = WindowStartupLocation.CenterOwner                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Configuration\ConfigHandler.cs,660,16,P:System.Windows.Window.WindowStartupLocation,,,,,"Window_CloudImportPreview preview = new(Settings.CurrentConfig, restoredConfig)                  {                      Owner = sW,                      WindowStartupLocation = WindowStartupLocation.CenterOwner                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Configuration\ConfigHandler.cs,660,16,T:System.Windows.Window,,,,,"Window_CloudImportPreview preview = new(Settings.CurrentConfig, restoredConfig)                  {                      Owner = sW,                      WindowStartupLocation = WindowStartupLocation.CenterOwner                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Configuration\ConfigHandler.cs,660,16,P:System.Windows.Window.Owner,,,,,"Window_CloudImportPreview preview = new(Settings.CurrentConfig, restoredConfig)                  {                      Owner = sW,                      WindowStartupLocation = WindowStartupLocation.CenterOwner                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Configuration\ConfigHandler.cs,653,16,T:System.Windows.Application,,,,,foreach (Window win in Application.Current.Windows)                  {                      if (win is Window_Settings)                          sW = win;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Configuration\ConfigHandler.cs,653,16,T:System.Windows.Application,,,,,foreach (Window win in Application.Current.Windows)                  {                      if (win is Window_Settings)                          sW = win;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Configuration\ConfigHandler.cs,653,16,P:System.Windows.Application.Current,,,,,foreach (Window win in Application.Current.Windows)                  {                      if (win is Window_Settings)                          sW = win;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Configuration\ConfigHandler.cs,653,16,T:System.Windows.WindowCollection,,,,,foreach (Window win in Application.Current.Windows)                  {                      if (win is Window_Settings)                          sW = win;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Configuration\ConfigHandler.cs,653,16,P:System.Windows.Application.Windows,,,,,foreach (Window win in Application.Current.Windows)                  {                      if (win is Window_Settings)                          sW = win;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Songify Slim\Songify Slim.csproj,File,Songify Slim\Util\Configuration\ConfigHandler.cs,652,16,T:System.Windows.Window,,,,,Window sW = new();
